kinase,log2FC_iCCA_HCC,rna_p,hcc_tpm,icca_tpm,rna_fdr,chronos_HCC,chronos_iCCA,chronos_other,icca_selective,hcc_selective,dep_p_icca_vs_other,dep_p_hcc_vs_other,dep_diff_iCCA_minus_HCC,dep_p_icca_vs_hcc,iCCA_essential,HCC_essential,iCCA_selective_dep,HCC_selective_dep,rna_iCCA_up,rna_HCC_up,chcca_position,icca_over_hcc_dep,hcc_over_icca_dep,rna_concordant_iCCA,rna_concordant_HCC
AFAP1L2,1.4583737426707606,1.259732539237735e-14,1.1661922962508016,2.624566038921562,7.726983976737037e-14,0.09617177927326112,0.127457091724458,0.08091271898945969,0.0465443727349983,0.015259060283801432,0.05017201250943535,0.34123791171347084,0.03128531245119687,0.401902416889266,False,False,False,False,True,False,0.1051149592866168,False,False,True,False
AGA,0.05215008219166162,0.44219148833650734,4.362383746402124,4.414533828593785,0.4734691471481097,0.072537447783944,0.06736820825438153,0.06006896083633426,0.007299247418047265,0.012468486947609735,0.8504096488737296,0.4150411402781501,-0.005169239529562469,0.7429098228423854,False,False,False,False,False,False,,False,False,False,False
AGER,1.9352370781437815,5.533951158573429e-19,2.01138582252815,3.9466229006719313,2.751555802429868e-17,0.04662680801614916,0.07077756429172387,0.06539752214952657,0.005380042142197297,-0.018770714133377414,0.44887940457087017,0.4272378827880521,0.02415075627557471,0.2905587212927452,False,False,False,False,True,False,-0.15026699113269062,False,False,True,False
AGPAT5,0.4642312920441962,0.005535014232528861,3.24625210308401,3.710483395128206,0.007041459894890224,0.08114551776596708,0.08877849325576227,0.07517501181282756,0.013603481442934717,0.005970505953139527,0.7897670185899901,0.664694222775728,0.007632975489795191,0.9709277605839084,False,False,False,False,False,False,,False,False,False,False
AGT,-1.5605839829508241,8.331956051828065e-07,11.416131654622152,9.855547671671328,1.497573800165175e-06,0.047299549285349345,0.06717514917354704,0.032266366620360386,0.034908782553186656,0.015033182664988959,0.12152129942241148,0.6839844453493993,0.019875599888197697,0.4297406770499599,False,False,False,False,False,True,-0.5,False,False,False,True
AGTR1,-1.3996178191515716,4.377409303815041e-05,4.391132366457457,2.9915145473058855,6.62027988203008e-05,-0.12449214030513589,-0.13143899496563904,-0.08364082319379383,-0.04779817177184521,-0.04085131711134206,0.08877874181613309,0.07352554948634085,-0.0069468546605031545,0.9515653262778769,False,False,False,False,False,True,-0.5,False,False,False,True
AHCTF1,0.6752434472629005,6.812015666239571e-06,3.4779970951869075,4.153240542449808,1.1183906317706757e-05,-1.2417102863438634,-1.3349962932345898,-1.2367268261030062,-0.09826946713158358,-0.004983460240857163,0.03948667711132996,0.8288120064081481,-0.09328600689072641,0.11708600561657455,True,True,False,False,False,False,,False,False,True,False
AHR,0.030645632794470856,0.9531373130037134,4.100861020368075,4.131506653162546,0.9577811001559848,0.10811903561451652,0.160576215143546,0.03873834845644228,0.12183786668710372,0.06938068715807424,0.0366152856623613,0.17706695935081707,0.05245717952902948,0.7246141056634307,False,False,False,False,False,False,,False,False,False,False
AIFM1,-0.7423379515997897,1.7780468235551033e-09,4.581993480099393,3.8396555284996032,4.203119282042866e-09,-0.4464036383945241,-0.2909721076452034,-0.3580032126487112,0.06703110500350778,-0.08840042574581292,0.46763312065260876,0.47561128270015085,0.1554315307493207,0.4297406770499599,False,True,False,False,False,False,,False,False,False,True
AK6,0.17014198874136266,0.023710106044659326,4.161667189334112,4.331809178075475,0.02874480159712556,-1.083945531208869,-1.190364436167728,-1.0956302817250403,-0.09473415444268762,0.011684750516171238,0.2989595692287359,0.7516026562412992,-0.10641890495885886,0.3372007745300927,True,True,False,False,False,False,,False,False,False,False
AKAP1,0.16338691108370718,0.13614985343902802,5.513880762258189,5.6772676733418965,0.1542906992956018,-0.01793581677713025,0.018354492466686745,-0.006651577295669067,0.025006069762355813,-0.011284239481461181,0.27317078294104524,0.8899888843488574,0.036290309243816994,0.4297406770499599,False,False,False,False,False,False,,False,False,False,False
AKAP12,1.3546678627594395,4.698112393182298e-06,2.6495035504488498,4.004171413208289,7.846037903593918e-06,0.01754007992783037,-0.006566531794504769,-0.0018553630121908302,-0.004711168782313938,0.019395442940021202,0.6515120013349438,0.29671947453761915,-0.02410661172233514,0.2796111795723729,False,False,False,False,True,False,-0.48964144841398444,False,False,True,False
AKAP13,1.372783983577205,1.6812050367702643e-14,2.8938799896036724,4.2666639731808775,9.978375218240778e-14,-0.009202464760172316,0.018240197687591587,-0.03457310636510961,0.052813304052701196,0.025370641604937294,0.11351436653026428,0.4314782631630354,0.027442662447763902,0.5680218778464302,False,False,False,False,True,False,-0.5,False,False,True,False
AKAP4,-0.0018004333209036608,0.21794765515260028,0.0028102156292521465,0.0010097823083484857,0.24281811681417317,0.008296527478594754,0.004368143538669849,0.002470266814723507,0.0018978767239463418,0.005826260663871247,0.687198343830694,0.841699803892728,-0.003928383939924905,0.551667232938351,False,False,False,False,False,False,,False,False,False,False
AKR1A1,-0.30643998586559906,0.011405757176875555,7.293208285880539,6.98676830001494,0.014181988953914594,0.08419372051267358,0.07084498777245625,0.07038884439811832,0.00045614337433792784,0.013804876114555262,0.7694848428775122,0.5757896364769476,-0.013348732740217334,0.8363847042199137,False,False,False,False,False,False,,False,False,False,False
AKT1,0.6606039459755446,1.4931335142367766e-06,3.8697319575789453,4.53033590355449,2.6181405935076317e-06,-0.07863036925672179,-0.10375684649880702,-0.11979028763010109,0.01603344113129407,0.0411599183733793,0.6943280125969002,0.3469620545185491,-0.025126477242085235,0.7429098228423854,False,False,False,False,False,False,,False,False,True,False
AKT1S1,0.3846000182890341,3.3045504936879194e-05,4.982269941879741,5.366869960168775,5.076823384157418e-05,0.0951193902570721,0.09542431649007478,0.09828423795056027,-0.0028599214604854845,-0.003164847693488168,0.8317541653768841,0.7985848051971434,0.0003049262330026836,0.5680218778464302,False,False,False,False,False,False,,False,False,False,False
AKT2,0.43883385365384253,3.2925437775812625e-06,4.34159391021147,4.780427763865313,5.56628814857488e-06,-0.15190524570670896,-0.19803579671744131,-0.1013204717295155,-0.09671532498792582,-0.050584773977193465,0.24280506013426484,0.11510881520827868,-0.04613055101073235,0.5680218778464302,False,False,False,False,False,False,,False,False,False,False
AKT3,1.8804908203590571,1.7415091879275693e-14,1.274064862127164,3.154555682486221,1.0262464857430319e-13,0.02591014909282349,0.07025417405140974,0.06064680067119625,0.009607373380213488,-0.03473665157837276,0.9920261032838721,0.19897465694369165,0.04434402495858625,0.2905587212927452,False,False,False,False,True,False,0.2531556104051825,False,False,True,False
ALDH1L1,-3.3554083385776385,1.4258391766453564e-14,5.392926922321833,2.0375185837441947,8.586257815565103e-14,0.01976911106841415,0.10779592644995564,0.07158835015416147,0.03620757629579417,-0.05181923908574732,0.5093026019983578,0.042773285956699554,0.0880268153815415,0.07413310036762094,False,False,False,False,False,True,-0.0896494494201357,False,False,False,True
ALDH2,-1.6024131035455058,1.6876456682630365e-12,7.132260678062815,5.5298475745173095,6.475849657288396e-12,-0.11745422136502237,-0.09560328940217638,-0.10953727550686325,0.013933986104686866,-0.007916945858159122,0.49778588841490345,0.6599055470035169,0.021850931962845987,0.6530819591087469,False,False,False,False,False,True,-0.5,False,False,False,True
ALK,0.06847937313200705,4.895074777414715e-06,0.036704867191871236,0.1051842403238783,8.15845796235786e-06,-0.03781287921323891,-0.09479897457575484,-0.050530220522564874,-0.04426875405318997,0.01271734130932596,0.014525114944436071,0.4594285279662673,-0.05698609536251593,0.02167490750688121,False,False,False,False,False,False,,False,False,False,False
ALPK1,1.1871705679487972,3.9419376186062444e-15,1.4022627210348524,2.5894332889836496,2.8907542536445794e-14,0.04940663535468184,0.04516099016959861,0.05017565872605146,-0.005014668556452849,-0.0007690233713696232,0.7038763727740647,0.933438752448374,-0.004245645185083226,0.7613519194381367,False,False,False,False,True,False,0.3553039690000377,False,False,True,False
AMOT,1.360074278745535,7.939750312949128e-12,1.3298445374068053,2.6899188161523404,2.69559424205063e-11,0.09172023451625008,0.09462433799709963,0.07970847913578608,0.014915858861313552,0.012011755380464006,0.23306307311041774,0.7375745917555726,0.002904103480849546,0.6530819591087469,False,False,False,False,True,False,0.2076428777523478,False,False,True,False
AMOTL1,1.194071788616517,1.6922994470494685e-07,2.6117365252193387,3.805808313835856,3.2318218606847483e-07,-0.002548817580705968,-0.06624617616560656,0.0017460352067666413,-0.0679922113723732,-0.004294852787472609,0.011393022874315475,0.8205877011748421,-0.0636973585849006,0.07413310036762094,False,False,False,False,True,False,-0.5,False,False,True,False
AMPH,0.4371087323854727,1.8958831901069625e-10,0.24354267245728906,0.6806514048427618,5.248669905497463e-10,0.013865230410455322,0.033660748438214934,0.014307340968138446,0.019353407470076488,-0.0004421105576831244,0.3709897449652433,0.7207064686566389,0.019795518027759612,0.2689474626484927,False,False,False,False,False,False,,False,False,False,False
ANG,-3.2132332783800734,9.734748772761272e-18,7.873419567505166,4.660186289125092,1.8677134273321044e-16,-0.1370495848045914,-0.146941819915699,-0.12197400614316667,-0.02496781377253232,-0.015075578661424727,0.2712000466848681,0.2924613594807379,-0.009892235111107595,0.9322314445142659,False,False,False,False,False,True,-0.5,False,False,False,True
ANGPT1,-0.12922165629011417,0.392889416650648,1.0316304205083386,0.9024087642182245,0.4239813848748,-0.013980876891795049,-0.05992334426124554,-0.05813759003647704,-0.001785754224768503,0.04415671314468199,0.8711797613035501,0.04359185677542119,-0.04594246736945049,0.09605076611704393,False,False,False,False,False,False,,False,False,False,False
ANGPT2,0.5390296456131052,0.000618014371355099,1.7426244278665106,2.281654073479616,0.0008497697606132611,0.10087716539862802,0.08696391752131744,0.08886868198907169,-0.0019047644677542552,0.012008483409556334,0.6805689768937044,0.5766908736217335,-0.013913247877310589,0.9709277605839084,False,False,False,False,False,False,,False,False,True,False
ANO7,0.43334959709730847,2.9732525812234796e-05,1.0932427263411888,1.5265923234384973,4.606447661050461e-05,0.022205595948074492,0.0469585616141037,0.011511266916542329,0.035447294697561374,0.010694329031532163,0.06484804476246188,0.6637353843207325,0.02475296566602921,0.32511192373628106,False,False,False,False,False,False,,False,False,False,False
ANPEP,0.2392197194746819,0.01392497761257245,7.94573289950629,8.184952618980972,0.01715923305507434,0.08021983861605497,0.07272942518219658,0.05711578050453908,0.015613644677657496,0.02310405811151589,0.6515120013349438,0.5067788386782356,-0.007490413433858395,0.8174573411187145,False,False,False,False,False,False,,False,False,False,False
ANTXR1,2.4262088940249686,9.340541807616059e-14,2.2452975253560625,4.671506419381031,4.559731947504881e-13,-0.010581944936095917,0.013604392248986708,0.0251341926321312,-0.011529800383144493,-0.03571613756822712,0.47119716314021587,0.1912378044928501,0.024186337185082625,0.6356558763048494,False,False,False,False,True,False,-0.04519801173572511,False,False,True,False
ANXA1,1.0589273669751855,6.277870934297027e-06,3.7415504537519957,4.800477820727181,1.0348138902687407e-05,0.06797873262582528,0.06218669738742946,0.06503491552010879,-0.0028482181326793254,0.0029438171057164925,0.7488703690966512,0.7848491574631283,-0.005792035238395818,0.6184292290191917,False,False,False,False,True,False,-0.5,False,False,True,False
ANXA6,-0.8319462107010072,2.7640842413945597e-05,6.523981914203168,5.692035703502161,4.294481166008496e-05,0.18589231524538843,0.20791952082454446,0.18818598964742836,0.019733531177116098,-0.0022936744020399247,0.27148098252793806,0.641363989491498,0.022027205579156023,0.17751226183810886,False,False,False,False,False,False,,False,False,False,True
ANXA7,0.32338522500842526,0.0020803736263290337,6.640691006776528,6.964076231784953,0.0027373337188539917,-0.030256481686477505,-0.05806341197547345,-0.032464066878556415,-0.025599345096917032,0.00220758519207891,0.6496548176409727,0.9718227196370428,-0.027806930288995942,0.7799305965556748,False,False,False,False,False,False,,False,False,False,False
AOC3,0.37436959310006523,0.017846798530095156,3.267721721742605,3.6420913148426703,0.021796608123358256,-0.15358672584475222,-0.13737482853888078,-0.1560882733839666,0.01871344484508583,0.002501547539214388,0.6111710210681469,0.9828807147573421,0.016211897305871442,0.6706993838713493,False,False,False,False,False,False,,False,False,False,False
APC,0.9548145922439017,4.9339193391072686e-11,2.242420061894023,3.1972346541379246,1.4748128459288032e-10,-0.3146224469109973,-0.31943453097790814,-0.320825191692014,0.0013906607141058736,0.0062027447810167335,0.7952335326978185,0.9339637204539332,-0.00481208406691086,0.9322314445142659,False,False,False,False,False,False,,False,False,True,False
APCS,-1.3500058773902346,3.817703770822624e-05,10.235077138560358,8.885071261170124,5.827207420774588e-05,-0.046078912391410265,-0.09298568241918806,-0.09027912174008487,-0.002706560679103187,0.04420020934867461,0.8222103356236294,0.0455534354372079,-0.046906770027777794,0.1115152632161072,False,False,False,False,False,True,,False,False,False,True
APEX1,0.7474345519378423,2.544083322485819e-10,7.157580789464831,7.905015341402673,6.892836588015766e-10,-0.10529402131124115,-0.0693585124298281,-0.09494179982714648,0.025583287397318383,-0.010352221484094662,0.3727161740835757,0.5884670338313079,0.035935508881413045,0.2796111795723729,False,False,False,False,False,False,,False,False,True,False
APLN,-0.3186634835215312,0.17842363175681886,2.528606584798976,2.2099431012774446,0.20027142340051096,0.008138136263388858,0.006716232212159823,-0.004249606399034444,0.010965838611194267,0.012387742662423302,0.4932996854226639,0.30349418991506816,-0.0014219040512290356,0.6356558763048494,False,False,False,False,False,False,,False,False,False,False
APOE,-4.311638590808444,3.503656167080903e-21,12.769157649398638,8.457519058590194,1.9270108918944968e-18,-0.02042345389470492,0.024552125074381672,-0.02283184575485284,0.04738397082923451,0.002408391860147921,0.026663895787281545,0.859813452233167,0.04497557896908659,0.10615579716366502,False,False,False,False,False,True,-0.5,False,False,False,True
APP,1.9879533926146387,7.702764552150405e-15,7.127027774402421,9.11498116701706,5.104241570702076e-14,0.054704084292877396,0.05278459660633645,0.061669786772930495,-0.008885190166594045,-0.006965702480053099,0.8388024530338976,0.8722776201865912,-0.0019194876865409466,0.7246141056634307,False,False,False,False,True,False,-0.5,False,False,True,False
APPL1,0.6539568318610387,6.015620143022942e-07,3.267451169151436,3.9214080010124746,1.0967705233135751e-06,-0.07817887643287695,-0.04264750710133098,-0.056169367794048804,0.013521860692717824,-0.022009508638828147,0.6312041765448647,0.15565848312704098,0.03553136933154597,0.12287293614887453,False,False,False,False,False,False,,False,False,True,False
AR,-1.8814393160390035,6.42535253043844e-10,3.5095801212024313,1.6281408051634279,1.6488074144982e-09,0.1628073727233914,0.1609055421024067,0.16513269674658182,-0.004227154644175113,-0.0023253240231904115,0.7503370909130036,0.6470459869636754,-0.0019018306209847013,0.9709277605839084,False,False,False,False,False,True,-0.08147139836357847,False,False,False,True
ARAF,0.6832969258586941,6.678258959058963e-11,5.791407317552577,6.474704243411271,1.9677013004370157e-10,0.18392096659188487,0.19226420925175436,0.19601415063250427,-0.0037499413807499105,-0.012093184040619404,0.5829895013493802,0.5852856174313805,0.008343242659869493,0.30179100981005713,False,False,False,False,False,False,,False,False,True,False
AREG,2.251198278339799,2.845614004764756e-14,1.1375008346327908,3.3886991129725894,1.5655622433919407e-13,0.07099430871492962,0.0024585855835152614,0.06192323862022465,-0.059464653036709385,0.009071070094704974,0.01998340777187002,0.42416927769722035,-0.06853572313141436,0.020323923840791056,False,False,False,False,True,False,0.45298794709356566,False,False,True,False
ARF6,1.0215140335728101,4.128054405081998e-14,5.8984143453295115,6.919928378902322,2.2186611623404876e-13,-0.2997157846018306,-0.40667278093127734,-0.2902997862545615,-0.11637299467671586,-0.009415998347269139,0.008742446694997994,0.7375745917555726,-0.10695699632944672,0.09605076611704393,True,False,False,False,True,False,,False,False,True,False
ARFRP1,0.8320739179203578,8.032993524577792e-13,4.022745967819734,4.854819885740092,3.1938407989285197e-12,-0.8389276398003632,-0.6654622037288701,-0.7381952478668012,0.07273304413793114,-0.10073239193356198,0.36141372265623484,0.08092933578421038,0.17346543607149312,0.047685234153418236,True,True,False,False,False,False,,False,False,True,False
ARG1,-5.526212104944781,2.7201107238168093e-17,7.691042521735092,2.1648304167903114,4.443745241878947e-16,0.1558903020450848,0.17350111777189803,0.182996435213861,-0.00949531744196297,-0.027106133168776192,0.5614985711723106,0.09181537389487825,0.017610815726813223,0.30179100981005713,False,False,False,False,False,True,0.08103315547245421,False,False,False,True
ARHGEF2,1.5319342570814265,2.440662652378902e-11,3.033005444318101,4.564939701399528,7.69998733542101e-11,-0.14019002191987623,-0.09404603674266555,-0.14342707111394612,0.049381034371280566,0.003237049194069891,0.06927153147081769,0.9923616956080539,0.046143985177210675,0.24846629171002566,False,False,False,False,True,False,-0.5,False,False,True,False
ARHGEF4,0.6347687633560679,3.926241710324083e-10,0.3062199570518498,0.9409887204079177,1.0315762455469326e-09,-0.029195099747129274,0.033766794732441506,-0.002414085390724058,0.03618088012316557,-0.026781014356405217,0.1772775132419826,0.17391077415349832,0.06296189447957078,0.07815473480927702,False,False,False,False,False,False,,False,False,True,False
ARL15,0.4586018610324385,3.506011725421477e-05,3.5765628088681845,4.035164669900623,5.3813203227399415e-05,-0.019262092315219866,0.03845490539494229,-0.017777410267960793,0.056232315662903085,-0.0014846820472590727,0.0036723007968362947,0.9670851125084543,0.05771699771016216,0.04502088100253865,False,False,False,False,False,False,,False,False,False,False
ARPC4,0.5547111797249267,6.866624376616128e-07,5.723772179577534,6.27848335930246,1.2436805951061045e-06,-0.9017335696636684,-0.7006968057094076,-0.6651488753497348,-0.03554793035967285,-0.23658469431393359,0.31309666776194345,0.00016051730881318913,0.20103676395426073,0.019046991875026217,True,True,False,True,False,False,,False,True,True,False
ARRB2,0.6215038081150821,2.6915488431070585e-05,4.617659926481669,5.239163734596751,4.189675085968534e-05,-0.006060146842145589,-0.07669941965326471,-0.0008722084034695104,-0.0758272112497952,-0.0051879384386760785,0.019140739798931248,0.9844607465028169,-0.07063927281111912,0.05341261588586022,False,False,False,False,False,False,,False,False,True,False
ASGR1,-3.9992321444214216,1.3137145436920884e-19,8.171304214899418,4.172072070477997,1.386273027995852e-17,0.112681766767915,0.004703347541652029,0.08790455912387515,-0.08320121158222313,0.024777207644039845,2.1999562696766427e-05,0.2255686797212758,-0.10797841922626297,0.0003716551819562672,False,False,False,False,False,True,-0.5,False,False,False,True
ATAD2,-0.18165977900518193,0.4236286414146073,3.9950172795091254,3.8133575005039435,0.4547737529824997,-0.21244461069667372,-0.1801164496790769,-0.22044268774984663,0.04032623807076974,0.007998077053172903,0.23534494506937897,0.9618224740888871,0.032328161017596835,0.32511192373628106,False,False,False,False,False,False,,False,False,False,False
ATF2,0.6500459945758639,3.410761440385122e-07,4.0880912907828755,4.738137285358739,6.366240245062727e-07,0.07453507757141958,0.033308491531238334,0.058214818944420925,-0.02490632741318259,0.01632025862699866,0.1850622002140061,0.7152776454156139,-0.04122658604018125,0.31330865066849867,False,False,False,False,False,False,,False,False,True,False
ATG13,0.6447585950295487,1.0927188008913743e-09,4.788027955720284,5.4327865507498325,2.675053444318646e-09,0.03282191053818716,0.04517550971388835,0.01206267845771439,0.03311283125617396,0.02075923208047277,0.2791416482073489,0.5264129980174069,0.01235359917570119,0.9322314445142659,False,False,False,False,False,False,,False,False,True,False
ATG14,1.0364029085335233,2.2275845720673098e-14,3.1029337287881513,4.139336637321675,1.258737857503788e-13,-0.047226294261344254,-0.05620582657332649,-0.09492731508214239,0.0387214885088159,0.047701020820798135,0.3658403040097108,0.242961088011184,-0.008979532311982237,0.8363847042199137,False,False,False,False,True,False,-0.5,False,False,True,False
ATG7,0.32070610401240707,0.0001873407490346355,2.5689610520876793,2.8896671561000864,0.0002660177687806894,0.11899454262419533,0.1172675314056053,0.07898661004197138,0.03828092136363391,0.040007932582223946,0.12276735312361117,0.20504364645411377,-0.0017270112185900355,0.9903073466514666,False,False,False,False,False,False,,False,False,False,False
ATG9A,0.9335693191250796,2.1589930187094995e-07,3.227507844707776,4.161077163832855,4.0852505514571955e-07,-0.08965132053723168,-0.13277351752070127,-0.18999972107646215,0.057226203555760885,0.10034840053923047,0.25903574295942666,0.01834040000456389,-0.043122196983469585,0.22910188406505871,False,False,False,False,False,False,,False,False,True,False
ATIC,1.15296299438896,2.0664118928548043e-13,5.636657000167625,6.789619994556585,9.34131403619295e-13,-0.15933202636087354,-0.3115919481134053,-0.35469420997865186,0.04310226186524657,0.19536218361777832,0.8742271121119314,0.00988431325636133,-0.15225992175253175,0.047685234153418236,False,False,False,False,True,False,-0.5,False,False,True,False
ATL1,0.7912359571399494,2.308858437247983e-12,0.34443664318668205,1.1356726003266315,8.541740855289623e-12,-0.13412998373706747,-0.10694998807282792,-0.10952315632412263,0.002573168251294708,-0.024606827412944843,0.8706720541062869,0.3362377029537128,0.02717999566423955,0.3622332716763398,False,False,False,False,False,False,,False,False,True,False
ATM,1.0002940699621008,3.344301943724066e-12,1.8188377986070887,2.8191318685691895,1.212768836735101e-11,-0.034961348133159334,0.05086829644708477,-0.008437688876658935,0.059305985323743704,-0.0265236592565004,0.3678947045428289,0.4638477913479817,0.08582964458024411,0.2796111795723729,False,False,False,False,True,False,0.07948401721061057,False,False,True,False
ATMIN,1.1964831864230598,4.659135120170742e-18,3.7922557506354497,4.98873893705851,1.1141410069973515e-16,-0.23869673016861045,-0.18883169310706008,-0.22472051751555153,0.03588882440849145,-0.013976212653058928,0.4115796475153538,0.8308710554984502,0.04986503706155038,0.5196684087258145,False,False,False,False,True,False,-0.5,False,False,True,False
ATP5F1A,0.458545626165086,9.160910012791016e-05,6.6816943330204595,7.140239959185545,0.0001337655001867715,-0.6442700908059221,-0.6773838208593317,-0.6660046494027378,-0.01137917145659384,0.021734558596815723,0.729887390184579,0.8879021781242104,-0.03311373005340956,0.6884997410966343,True,True,False,False,False,False,,False,False,False,False
ATP7A,1.0919757706105215,1.7828858383724056e-14,1.2004484056778464,2.292424176288368,1.0468902609660034e-13,-0.2000051744014471,-0.22548289199412963,-0.15522436718893684,-0.07025852480519279,-0.044780807212510265,0.03201776020751297,0.13013284330658756,-0.025477717592682525,0.6356558763048494,False,False,False,False,True,False,0.2940574440198795,False,False,True,False
ATP8A1,0.3538968284243491,0.009505886743451477,1.0028970494241598,1.356793877848509,0.011873363456998439,0.007215176137666853,0.03962583996590204,0.017151482924772952,0.02247435704112909,-0.009936306787106098,0.2737356447413969,0.5663670391927076,0.03241066382823519,0.20210932666810477,False,False,False,False,False,False,,False,False,False,False
ATR,0.9344162337838713,1.6033753638422215e-16,1.3683470379035263,2.3027632716873976,1.959681000251604e-15,-1.323177941121702,-1.3928453218733512,-1.353184735277095,-0.039660586596256264,0.03000679415539298,0.3658403040097108,0.5169744992921528,-0.06966738075164924,0.22910188406505871,True,True,False,False,False,False,,False,False,True,False
AURKA,-0.08871702654842917,0.6052591777731815,3.92220573045391,3.833488703905481,0.635291121708492,-1.2160269226849396,-1.191917624433186,-1.240086085842655,0.048168461409469066,0.02405916315771539,0.3437165045961522,0.7271405276348096,0.024109298251753675,0.8363847042199137,True,True,False,False,False,False,,False,False,False,False
AURKB,0.802009414111089,0.0004592801731979714,3.0145729048214567,3.8165823189325456,0.0006368170468711368,-2.1614998866007973,-2.1754162789962006,-2.301935590506838,0.12651931151063733,0.14043570390604065,0.018779915954279563,0.019206056069211053,-0.01391639239540332,0.6884997410966343,True,True,False,False,False,False,,False,False,True,False
AURKC,0.620951089003376,4.339030249795695e-09,1.111849761916855,1.732800850920231,9.62284934430497e-09,0.03390501301925347,0.059481558816430226,0.06165040726248158,-0.0021688484460513566,-0.02774539424322811,0.9355064742290485,0.18789575690167926,0.025576545797176754,0.34957480612329817,False,False,False,False,False,False,,False,False,True,False
AVP,-0.08359490416975965,0.24084547685896263,0.19552854667017902,0.11193364250041937,0.2670665570008658,-0.10612896668374393,-0.10447381355564166,-0.10886590409369526,0.004392090538053603,0.0027369374099513316,0.8017069226641748,0.7792720424526657,0.0016551531281022713,0.7613519194381367,False,False,False,False,False,False,,False,False,False,False
AXIN1,1.4843929925282056,1.8120856029369957e-18,3.2384372239081256,4.722830216436331,5.717363630178797e-17,0.15058133065502113,0.0546500598832818,0.04733481236441341,0.00731524751886839,0.10324651829060771,0.8976488551666949,0.0032715832380186727,-0.09593127077173932,0.06659701614626651,False,False,False,False,True,False,-0.5,False,False,True,False
AXIN2,0.14086036146115055,0.1642768746585811,1.6941629382489076,1.8350232997100582,0.18489554869670813,-0.13504071735501205,-0.03539519768142731,-0.06431705438654538,0.02892185670511807,-0.07072366296846667,0.174805874435495,0.04026638156141651,0.09964551967358475,0.03776938324812366,False,False,False,False,False,False,,False,False,False,False
AXL,1.6555671876514997,1.5306127833173276e-12,2.5143693869987556,4.169936574650255,5.9007268515738095e-12,-0.04062903221866083,-0.023665442078981278,-0.010132564507791276,-0.013532877571190002,-0.03049646771086955,0.4481073741768161,0.13679592857666717,0.01696359013967955,0.4735308011235977,False,False,False,False,True,False,-0.3670909823026571,False,False,True,False
AZU1,0.12850135517946726,6.180199030334219e-05,0.15551941015475662,0.2840207653342239,9.203364981995904e-05,0.1438762994447111,0.12149280603067293,0.13044940890296586,-0.008956602872292926,0.013426890541745229,0.9704256981754514,0.6859251195431566,-0.022383493414038155,0.6884997410966343,False,False,False,False,False,False,,False,False,False,False
BACE2,3.3471080731742595,5.389536572554476e-16,2.331968844302929,5.679076917477189,5.455665855653304e-15,0.11649353978256888,0.1205341246663958,0.10019642261519092,0.020337702051204887,0.01629711716737796,0.24672831286798613,0.5775927753258536,0.004040584883826928,0.5680218778464302,False,False,False,False,True,False,0.05134466466240863,False,False,True,False
BAD,0.6397913362364633,9.125951776684162e-08,3.9842013879970386,4.623992724233502,1.7798842117646416e-07,-0.1269856137289526,-0.2127060375113684,-0.1473292999092421,-0.06537673760212631,0.020343686180289505,0.018943182582866216,0.515694256503634,-0.08572042378241582,0.020323923840791056,False,False,False,False,False,False,,False,False,True,False
BAG3,0.8080412337484733,3.091081375300901e-08,5.022137512588197,5.83017874633667,6.359456694821055e-08,-0.05648382663254664,-0.04658712240333415,-0.07589527147149698,0.029308149068162828,0.01941144483895034,0.1641965328914553,0.26777684888812947,0.009896704229212488,0.7799305965556748,False,False,False,False,False,False,,False,False,True,False
BAZ1B,1.0189761100273227,3.0269033798115985e-13,4.673254657531484,5.692230767558807,1.3212673483304597e-12,-0.2862800037247518,-0.31184054076073064,-0.32673349941939556,0.014892958658664912,0.04045349569464374,0.3536647487558695,0.2906490777515155,-0.025560537035978825,0.9129374655882153,False,False,False,False,True,False,-0.5,False,False,True,False
BCAR1,1.8222856090866837,3.3901686608504764e-18,3.9946898800045276,5.816975489091211,8.879013159370295e-17,-0.1875980198889084,-0.23096671004157301,-0.164191609150387,-0.06677510089118602,-0.0234064107385214,0.06956842552114023,0.2703509624241912,-0.04336869015266462,0.34957480612329817,False,False,False,False,True,False,-0.5,False,False,True,False
BCKDK,0.2558622524387779,0.013521094306625384,5.510509799720503,5.766372052159281,0.0166739952211748,0.016560676288970375,0.0404686935307024,0.05554162729854319,-0.015072933767840795,-0.038980951009572815,0.4819786545852808,0.08185247292490869,0.023908017241732023,0.3883987275726808,False,False,False,False,False,False,,False,False,False,False
BCL2,1.570312824911082,1.6039606262399994e-14,1.117223993182412,2.687536818093494,9.554278098541512e-14,-0.008565223090920124,0.00501523146713398,-0.03808284946347875,0.04309808093061273,0.029517626372558628,0.7086682313433732,0.9077552241707261,0.013580454558054105,0.7986358209367654,False,False,False,False,True,False,0.18801471741066286,False,False,True,False
BCL2L1,1.9780484587860556,2.1272213675161497e-17,5.943792429974724,7.921840888760779,3.6561617254183824e-16,-1.4031302865850588,-1.2318834884827923,-1.050613928611089,-0.18126955987170335,-0.35251635797396985,0.068877292320053,0.0024659664962933584,0.1712467981022665,0.22910188406505871,True,True,False,True,True,False,-0.5,False,False,True,False
